id,question,qwen25_72b_instruct,gpt_4o_mini_cot,ministral_8b_instruct_2410,deepseek_chat,glm_4_plus,llama31_8b_instruct,qwen25_32b_int4,gpt_4o,glm_4_air,gpt_4o_mini,qwen25_math_7b_instruct,llama31_70b_instruct,mistral_7b_instruct_v02,mixtral_8x7b_instruct,glm_4_flash,qwq_32b_preview,gemini15_flash,deepseek_coder,qwen25_7b_instruct,llama31_405b_instruct
3164,"关于：conceptual_physics
问题：关于密度的概念下列说法正确的是
选项：
A. 把一铁块压成铁片，它们的密度就小了
B. 同一种物质它的密度跟其质量成正比，跟其体积成反比
C. 质量相等的两种物质，密度大的体积也大
D. 一种固体和一种液体，它们的质量相等，体积相等，则它们的密度也相等
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3165,"关于：elementary_chinese
问题：以下哪位女性的名字被用来命名外太空环形山
选项：
A. 班昭
B. 蔡文姬
C. 王昭君
D. 李清照
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3166,"关于：chinese_teacher_qualification
问题：某初中教师李某上课前发现部分学生未完成家庭作业，要求这部分学生完成后再进教师听课。李某的做法
选项：
A. 不合法，侵犯了学生的人身权
B. 合法，教师有教育学生的职责
C. 合法，教师有管理学生的权利
D. 不合法，侵犯了学生受教育权
",0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3167,"关于：economics
问题：消费经济学研究消费方式问题主要研究
选项：
A. 消费的技术方式
B. 消费的社会实现范围
C. 消费的自然方式
D. 消费的社会实现方式
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3168,"关于：elementary_commonsense
问题：我国第一部编年体历史散文著作是
选项：
A. 左传
B. 《战国策》
C. 《吕氏春秋》
D. 《国语》
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3169,"关于：traditional_chinese_medicine
问题：下列不属于调养正气的方法是
选项：
A. 加强锻炼
B. 外避病邪
C. 调摄精神
D. 起居有常
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3170,"关于：genetics
问题：6如果用三点测验法对三对连锁基因定位，必须进行
选项：
A. 一次杂交和一次测交
B. 杂交、自交和回交各一次
C. 两次杂交和两次测交
D. 三次杂交和三次测交
",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3171,"关于：virology
问题：病毒不同于衣原体的特点是
选项：
A. 可引起机体多部位感染
B. 对抗生素不敏感
C. 能通过细菌滤器
D. 严格地细胞内寄生
",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3172,"关于：computer_security
问题：强制访问控制（MAC）可通过使用敏感标签对所有用户和资源强制执行安全策略。 MAC中用户访问信息的读写关系包括下读、上写、下写和上读四种，其中用户级别高于文件级别的读写操作是
选项：
A. 下写
B. 上读
C. 上写
D. 下读
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3173,"关于：astronomy
问题：2017年9月15日，卡西尼号探测器以坠入哪一个星球大气层的方式结束了它的探测任务
选项：
A. 木星
B. 金星
C. 土星
D. 海王星
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,"关于：college_law
问题：冯某将其所有的大卡车送至通达汽车修理厂修理，因冯某未依约定支付修理费，修理厂遂依法将该车留置，但未与冯某约定留置汽车后支付修理费的期间。根据物权法规定，修理厂在实现其留置权前应当给冯某支付修理费的期间为
选项：
A. 2个月以上
B. 3个月以上
C. 6个月以上
D. 1个月以上
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3175,"关于：security_study
问题：信息化战争形成的首要条件是()的长足发展。
选项：
A. 经济
B. 文化
C. 高技术
D. 教育
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3176,"关于：business_ethics
问题：针对企业营销活动的性质提出的交易中的基本信条是
选项：
A. 公平竞争
B. 优质服务
C. 互利与合作
D. 营销道德原则的制度化
",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3177,"关于：astronomy
问题：一位天文学家和一位同学相约观测织女星。某天晚上的某个时刻，天文学家在格林尼治天文台观测到了织女星上中天，那么此后多久这位同学将在北京天文馆（116°20′E，39°56′N）观测到织女星上中天
选项：
A. 16小时15分
B. 8小时15分
C. 7小时44分
D. 16小时12分
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,"关于：machine_learning
问题：以下哪项不是降低过拟合的方法
选项：
A. 收集更多训练数据
B. 进行数据清洗，减少噪声
C. 增加神经网络隐藏层节点数
D. 简化模型假设
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3179,"关于：professional_medicine
问题：膀胱癌 T3 期最佳的治疗方法是
选项：
A. 膀胱部分切除术
B. 膀胱全切除术
C. TURBT
D. 化疗、放疗、免疫治疗
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3180,"关于：economics
问题：对经济学家来讲，非理性意味着
选项：
A. 人们无意识的伤害自己
B. 人们没有花费足够的时间加以考虑，从而做出反常的选择
C. 人们故意采取与自己的最大利益相悖的行为
D. 人们采取恶毒的行为
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3181,"关于：genetics
问题：遗传学上把同一植株上的自花授粉或同株上的异花授粉称为
选项：
A. 杂交
B. 测交
C. 回交
D. 自交
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3182,"关于：elementary_information_and_technology
问题：电子邮件地址为：wyzx@sohu.com，其中sohu.com是
选项：
A. 网址
B. 国家名称
C. 主机名
D. 用户名
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3183,"关于：chinese_history
问题：1952年我国高校进行院系调整，如调整后的天津大学下设土木建筑、电信、机械等7个工科系、20个专业和13个专修科，从综合大学转变为多科性工业大学。这种调整主要是为了
选项：
A. 推动天津经济建设发展
B. 促进国民经济的恢复
C. 培养经济建设专门人才
D. 提升国民的科技素养
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3184,"关于：management
问题：近代西方管理理论产生之前，对管理理论的诞生贡献较大的是
选项：
A. 施米特
B. 法约尔
C. 麦卡勒姆
D. 韦伯
",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3185,"关于：logical
问题：彭平是一个计算机编程专家，姚欣是一位数学家。其实，所有的计算机编程专家都是数学家。我们知道，今天国内大多数综合性大学都在培养着计算机编程专家。据此，我们可以认为：
选项：
A. 彭平由综合性大学所培养的
B. 大多数计算机编程专家是由综合性大学所培养的
C. 有些数学家是计算机编程专家
D. 姚欣并不是毕业于综合性大学
",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3186,"关于：anatomy
问题：心位于胸腔的
选项：
A. 上纵隔内
B. 前纵隔内
C. 中纵隔内
D. 后纵隔内
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3187,"关于：elementary_commonsense
问题：为了防止皮肤变黑应该少吃
选项：
A. 马铃薯
B. 黄瓜
C. 青菜
D. 西红柿
",0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3188,"关于：journalism
问题：以下不属于非语言符号的是
选项：
A. 开心的笑容
B. 与别人握手
C. 穿着打扮
D. 文章
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3189,"关于：chinese_teacher_qualification
问题：在一次心理知识测试中，关于短时记忆的容量单位，学生们的答案涉及以下四种，其中正确的选项是
选项：
A. 比特
B. 字节
C. 词组
D. 组块
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3190,"关于：chinese_history
问题：1903年，《大公报》刊文称：“江南之新学国民及留学生多剪去辫发，以为不如此则形式上有缺点也。乃今年乡试而伊等又复假装辫发，依然入场乡试。然伊等称自由讲民权者，实不敌其功名心也。“这表明
选项：
A. 科举制度仍有较强的生命力
B. 新式教育与科举已融为一体
C. 发式成为区别新旧学的标志
D. 旧制度制约社会观念的变革
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3191,"关于：elementary_chinese
问题：与“暮色”对仗最为工整的词是
选项：
A. 朝阳
B. 朝晖
C. 朝霞
D. 清晨
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3192,"关于：chinese_food_culture
问题：从这些饮食思想出发，中国人选择了“五谷为养、五果为助、五畜为益、五菜为充”为饮食结构， 其中“五畜”是指
选项：
A. 牛、羊、猪、鸡、犬
B. 牛、羊、鹅、鸡、鸭
C. 牛、羊、兔、鸡、鸭
D. 牛、羊、猪、鸡、鸭
",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3193,"关于：global_facts
问题：突出表明西欧对南北问题采取较为开明立场的是
选项：
A. 洛美协定
B. 第四点计划
C. 赫尔辛基最后文件
D. 福田主义
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3194,"关于：food_science
问题：软罐头的包装最常用的是
选项：
A. PA/PVDC
B. PET/Al/PP
C. PET/PA/PE
D. PET/PP
",1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3195,"关于：sociology
问题：组织与初级群体最显著的区别是
选项：
A. 有一定的权威体系
B. 组织规模比较大
C. 正式而比较明确的规定
D. 对其成员有明确的角色规定
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3196,"关于：high_school_chemistry
问题：短周期元素X、Y、Z具有如下所列性质：X单质与水发生剧烈的反应。Y最高价氧化物对应水化物(Q)是强酸。Z主要化合价为－2、＋6。则下列说法中正确的是
选项：
A. Q与锌作用时一定能生成氢气
B. 与水反应时，X的单质一定被氧化
C. 符合条件的Y元素只有一种
D. X、Z的单质在一定条件下能反应
",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3197,"关于：high_school_mathematics
问题：双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1 (a\gt 0, b\gt 0)$的离心率为$\sqrt{3}$，则其渐近方程为
选项：
A. $y=\pm \frac{\sqrt{2}}{2}$
B. $y=\pm \sqrt{2}x$
C. $y=\pm \sqrt{3}x$
D. $y=\pm \frac{\sqrt{3}}{2}$
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3198,"关于：elementary_chinese
问题：下列句子中的成语使用不正确的一项是
选项：
A. 这么好的天气去旅游，同学们可以在大自然中尽情地享受天伦之乐。
B. 一方困难百方支援，被洪水冲得囊空如洗的灾区又重建了家园。
C. 凡是优秀的演员，总能把剧中人物的内心世界表演得惟妙惟肖。
D. 这行云流水般的歌声使所有在场的听众获得了极大的艺术享受。
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,"关于：professional_psychology
问题：小刚一按时做完作业，家长就不再批评他，使他逐渐养成按时做作业的习惯。这是运用了行为原理的。
选项：
A. 正强化
B. 负强化
C. 取消性惩罚
D. 呈现性惩罚
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3200,"关于：food_science
问题：锌在人体内的主要生理功能是
选项：
A. 参与骨骼和牙齿的组成
B. 参与甲状腺激素的代谢
C. 参与多种酶的组成
D. 参与血红蛋白的组成
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3201,"关于：chinese_food_culture
问题：佛教将饮食从欲望、摄取、执著的角度分为四类饮食需求。第一是饮食需求段食，第二是触食，第三是思食，最后是
选项：
A. 欲食
B. 禁食
C. 乞食
D. 识食
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3202,"关于：construction_project_management
问题：下列施工成本管理措施中，属于组织措施的是
选项：
A. 通过代用、使用外加剂等方法减少材料消耗量
B. 编制合理的资金使用计划，节约资金成本
C. 明确各级成本管理人员的任务和责任
D. 选用满足功能要求且成本低的施工机械
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,"关于：jurisprudence
问题：甲因琐事与乙发生冲突，将乙打伤。甲赶紧打120电话，并随救护车将乙送往医院，乙被诊断为轻伤，经及时救治痊愈出院。甲支付了乙的医疗费等费用。事后，甲未被追究法律责任。根据上述材料，甲被免责的原因是
选项：
A. 有效补救免责
B. 自助免责
C. 立功免责
D. 协议免责
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3204,"关于：construction_project_management
问题：水泥混凝土路面板钻芯后，应采用什么材料进行填补
选项：
A. 乳化沥青碎石
B. 水泥砂浆
C. 同级配水泥混凝土
D. 冷补沥青混合料
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3205,"关于：anatomy
问题：关于食管裂孔
选项：
A. 有迷走神经通过
B. 平第十胸椎水平
C. 有胸导管通过
D. 位于中心腱上
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,"关于：elementary_chinese
问题：“结发”在古时是指结婚时
选项：
A. 妻子把头发束起来
B. 夫妻分别把头发束起来
C. 丈夫把头发束起来
D. 把夫妻头发束在一起
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3207,"关于：international_law
问题：依我国法律，公司是依法设立的以营利为目的的
选项：
A. 独资企业
B. 非法人企业
C. 合伙企业
D. 企业法人
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3208,"关于：machine_learning
问题：下面哪个/些选项对 K 折交叉验证的描述是正确的
选项：
A. 如果 K=N，那么其称为留一交叉验证，其中 N 为验证集中的样本数量
B. 更大的 K 值相比于小 K 值将对交叉验证结构有更高的信心
C. 以上都是
D. 增大 K 将导致交叉验证结果时需要更多的时间
",0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3209,"关于：agronomy
问题：脂肪是家兔能量来源和沉积体脂的营养物质之一。家兔日粮中粗脂肪的含量应为
选项：
A. 1～２％
B. 2～3％
C. 4～5％
D. 3～4％
",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3210,"关于：genetics
问题：光颖、抗锈、无芒（ppRRAA）小麦和毛颖、感锈、有芒（PPrraa）小麦杂交，已知3对基因互不连锁。试问要从F2中选出270株毛颖、抗锈、无芒个体，F2至少要种植
选项：
A. 810株
B. 7290株
C. 270株
D. 640株
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3211,"关于：world_religions
问题：佛陀入涅槃前所度的最后一位弟子是
选项：
A. 舍利佛
B. 阿难陀
C. 富楼那
D. 须跋陀罗
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3212,"关于：food_science
问题：罐装食品中最耐热性最强的微生物是
选项：
A. 大肠杆菌
B. 肉毒梭状芽孢杆菌
C. 沙门氏菌
D. 乳酸菌
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3213,"关于：marxist_theory
问题：蒸汽、电力和自动纺织机甚至是比巴尔贝斯、拉斯拜尔和布朗基诸位公民更危险万分的革命家。”这一论断的含义是
选项：
A. 科技革命导致社会政治革命
B. 科技革命是对统治阶级的极大威胁
C. 科技革命对变革社会制度具有直接的决定作用
D. 滥用科技革命的成果会对人类造成“危险”
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3214,"关于：elementary_mathematics
问题：在直⻆坐标系中，已知A（3，3），在x轴、y轴上确定⼀点P，使△AOP为等腰三⻆形，则符合条件的点P共有
选项：
A. 6个 
B. 8个 
C. 10个 
D. 4个
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,"关于：economics
问题：下面最有可能成为稀缺物品的是
选项：
A. 阳光
B. 空气
C. 运送到郑州的海水
D. 夏威夷的海水
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
3216,"关于：international_law
问题：在审理涉外民商事案件时，根据中国的冲突规范应适用某外国法时，应适用该外国的
选项：
A. 冲突法
B. 冲突法与实体法
C. 实体法
D. 程序法
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3217,"关于：professional_psychology
问题：在解决问题中，将各种可能达到目标的方法都列出来，再一一尝试，然后再确定哪一种为正确答案。这种问题解决的策略和方法称为
选项：
A. 启发式
B. 手段—目的分析法
C. 逆向工作法
D. 算法式
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3218,"关于：chinese_literature
问题：台静农的《记波外翁》中波外翁的性格是
选项：
A. 唯唯诺诺，毫无主见
B. 随和质朴，热情开朗好动
C. 狂放不拘，目空一切
D. 孤傲嫉俗，重情义轻生死
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3219,"关于：jurisprudence
问题：下列关于法与政治相互作用的关系中，哪一个选项是错误的？
选项：
A. 法可以对政治组织、利益集团等政治角色的行为和活动进行程序性和规范性控制
B. 由于在上层建筑中政治居于主导地位，因此法依附于政治，并完全服务于政治
C. 法律离不开政治，政治也离不开法律
D. 政治运行的规范化、政治发展中政治生活的民主化离不开法律的运作
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3220,"关于：professional_medicine
问题：下列关于肌牵张反射的叙述，错误的是
选项：
A. 是维持姿势的基本反射
B. 肌梭是肌牵张反射的感受器
C. 脊髓横断后，肌牵张反射永久消失
D. 反射的基本中枢位于脊髓
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3221,"关于：high_school_mathematics
问题：下列对象不能组成集合的是
选项：
A. 本班数学成绩较好的同学
B. 不⼩于0的所有偶数
C. 直线y=2x-1上所有的点
D. 不等式x+2>0的解集全体
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3222,"关于：economics
问题：摩擦性失业产生于
选项：
A. 转换工作面临的暂时困难
B. 经济萧条
C. 社会矛盾激化
D. 技术进步
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3223,"关于：computer_security
问题：网页木马是一种通过攻击浏览器或浏览器外挂程序的漏洞，向目标用户机器植入木马、病毒、密码盗取等恶意程序的手段，为了要安全浏览网页，不应该
选项：
A. 在他人计算机上使用“自动登录”和“记住密码”功能
B. 定期清理浏览器Cookies
C. 定期清理浏览器缓存和上网历史记录
D. 禁止使用ActiveX控件和_Java脚本
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3224,"关于：high_school_politics
问题：胡锦涛在出席2010年二十国集团领导人峰会时提出，推动世界经济发展，必须反对各种形式的贸易保护主义。因为贸易保护主义a虽不损害本国利益但却损害他国利益 b有悖经济全球化和市场经济的开放性 c虽有利于独立自主但却有碍对外开放 d违背了世界贸易组织的非歧视性原则
选项：
A. ad
B. cd
C. bd
D. ab
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3225,"关于：public_relations
问题：调查者直接走访被调查者，当面听取被调查者的意见属于
选项：
A. 面访调查
B. 电话调查
C. 通讯调查
D. 深度调查
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,"关于：human_sexuality
问题：以下哪个不属于青少年期的主要特征与发展任务
选项：
A. 智利发展的高峰期
B. 开始掌握书面语言
C. 生理、心理发展不平衡
D. 自我同一性形成
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3227,"关于：international_law
问题：凡当事人超过诉讼时效而失去了请求权的合同，属于
选项：
A. 可撤销的合同
B. 无效的合同
C. 不可强制履行的合同
D. 有效的合同
",0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3228,"关于：business_ethics
问题：伦理关系是一种
选项：
A. 仅仅包含在家庭关系中的社会关系
B. 人们自行设计，并经人们努力创造的一种客观事实
C. 独立于其它社会关系之外的一种关系
D. 客观的、必然的社会关系事实
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
3229,"关于：international_law
问题：1928年在第六届美洲国家会议通过的《布斯塔曼特法典》对继承准据法采用
选项：
A. 兼采区别制和同一制
B. 同一制
C. 法院地法
D. 区别制
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,"关于：professional_accounting
问题：下列各项中，体现谨慎原则要求的是
选项：
A. 对应收账款计提坏账准备
B. 严格划分收益性支出与资本性支出
C. 发出存货成本的计算采用先进先出法
D. 当期销售收入与其相关成本费用配比
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3231,"关于：international_law
问题：从十九世纪末叶起，在国际司法领域中，开始出现了一些从事统一国际司法工作的有影响的国际组织。其中，就统一冲突法与程序法而言，最有成效、最有影响的当首推
选项：
A. 罗马国际统一司法学会
B. 联合国国际贸易法委员会
C. 国际商会
D. 海牙国际司法会议
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3232,"关于：conceptual_physics
问题：在下列情况中，导体一定能产生感应电流的是
选项：
A. 闭合电路的部分导体在磁场中运动时
B. 闭合电路的部分导体在磁场中做切害喊感线运动时
C. 导体在磁场中做切割磁感线运动时
D. 导体在磁场中静止时
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3233,"关于：philosophy
问题：爱情观是人们对于
选项：
A. 世界问题的根本观点和态度
B. 男女问题的根本观点和态度
C. 人生问题的根本观点和态度
D. 爱情问题的根本观点和态度
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3234,"关于：chinese_literature
问题：《组织部来了个年轻人》中刘世吾的口头禅“就那么回事”，表现了他
选项：
A. 懦弱无能、不思进取的性格
B. 具有很强的工作能力
C. 看透一切、极端冷漠、不思进取的人生态度
D. 不怕困难的勇气
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
